2031,19,195,131,Li Qiang,Shooting Guard,American Univ,Sun Belt
2032,21,195,84,Li Xiang,Center,Missouri St,SEC
2033,21,190,129,Li Xiaoyong,Point Guard,Southern Univ,Mid-American
2034,18,193,131,Li Zhen,Power Forward,Hartford,Atlantic Coast
2035,21,219,128,Igor Liba,Center,Vermont,FBS
2036,18,203,120,Gheorghe Lichiardopol,Point Guard,Niagara,ACC
2037,22,217,122, Edward J.   Ed   Liddie ,Small Forward,North Carolina,PAC-12
2038,20,205,104,Matthias Liebers,Center,St Francis NY,BIG 10
2039,21,215,117,Modris Liepi,Shooting Guard,Northern Arizona,Mountain West
2040,19,198,131, James Davies   Jim   Lightbody ,Point Guard,Elon,Atlantic Coast
2041,20,193,134,Aleksey Igorevich Likhachevsky,Small Forward,Montana St,FBS
2042,18,205,110,Hugo Olson Lillir   Olson-  ,Point Guard,UC Santa Barbara,Atlantic Coast
2043,19,183,121,Lim Heng Chek,Small Forward,MD E Shore,ACC
2044,19,197,97,Nicolas Limbach,Center,Austin Peay,FBS
2045,21,184,127,Lin Guanghao,Small Forward,Rhode Island,Mountain West
2046,20,198,137,Jorge Luis Linck,Power Forward,E Kentucky,PAC-12
2047,22,199,94, Edward Ferdinand Jacob   Ed   Lindberg ,Center,N Kentucky,PAC-12
2048,22,208,129,Gustaf Thorbjrn Lindblom,Small Forward,ETSU,ACC
2049,22,207,109,William Abraham Lindeque,Center,Oregon,ACC
2050,22,214,135,Evert Eskil Lindgren,Center,Texas A&M,Atlantic Coast
2051,19,194,89,Nils Erik Lindh,Small Forward,Delaware St,ACC
2052,22,203,138,Herbert Lindner,Shooting Guard,Murray St,Mid-American
2053,19,204,103,Howard Andrew Lindsay,Center,Bryant,SEC
2054,20,211,114,Nils Rune Lindstrm,Point Guard,Siena,Mid-American
2055,18,220,123,Andreas Linger,Power Forward,N Colorado,PAC-12
2056,21,202,84,Nils Linneberg,Small Forward,Charlotte,Mid-American
2057,18,183,124,Evangelos Liogris,Small Forward,UTEP,FBS
2058,21,213,109,Richard Lippi,Small Forward,Cal Baptist,Mid-American
2059,20,198,94,Andrey Lipsky,Center,Miami FL,Mountain West
2060,20,194,93,George Seath Lishman,Point Guard,Louisville,SEC
2061,19,188,123,Hildemaro P. Lista,Shooting Guard,South Florida,BIG 12
2062,20,185,128,Sergey Nikolayevich Litvinov,Power Forward,Northeastern,BIG 10
2063,19,217,93,Liu Hong,Point Guard,Iowa St,FBS
2064,19,182,129,Song Liu,Small Forward,Armstrong St,FBS
2065,20,192,103,Liu Zhongqing,Shooting Guard,Houston Bap,ACC
2066,20,208,134,Lino Liviabella,Power Forward,Stanford,Mountain West
2067,22,186,88,Hsn liyev,Center,SMU,Conference USA
2068,22,217,122,John Arthur Ljunggren,Shooting Guard,Portland,BIG 10
2069,21,187,135,Miguel Llaneras Rodrguez,Small Forward,Notre Dame,BIG 12
2070,19,186,115,Albert Llovera Massana,Center,Michigan St,Mid-American
2071,18,196,119,Peter Clarence Lloyd,Shooting Guard,Chicago St,FBS
2072,21,185,120,Humberto Elas Loayza Veas,Center,SMU,Conference USA
2073,22,198,120,Carlos Lobos Muoz,Shooting Guard,S Dakota St,FBS
2074,20,217,129,Ryan Steven Lochte,Small Forward,Coppin St,PAC-12
2075,18,207,95,Todd Lodwick,Small Forward,East Carolina,ACC
2076,19,214,135,Wilhelm Lffler,Center,Towson,Mid-American
2077,19,190,131, Judson Campbell   Jud   Logan ,Point Guard,Siena,Mid-American
2078,21,206,92, Robert   Bob   Loh ,Small Forward,North Dakota,ACC
2079,19,180,140,Wolfgang Loitzl,Point Guard,St Francis PA,BIG 12
2080,20,186,105, Ronald Peter   Ronnie   Lombard ,Power Forward,C Michigan,Sun Belt
2081,20,190,127,Tony Lomo,Small Forward,MS Valley St,Conference USA
2082,20,210,122,Matthew Long,Small Forward,Howard,Mid-American
2083,18,197,122,Paolo Longo,Point Guard,Yale,Atlantic Coast
2084,20,211,89, William Edward   Bill   Looby ,Point Guard,Alabama A&M,Conference USA
2085,21,198,111,Joo Carlos Craveiro Lopes,Small Forward,Siena,Mid-American
2086,21,206,92,Eric Lpez Ros,Point Guard,Grambling,Atlantic Coast
2087,19,187,129,Javier Lpez Snchez,Point Guard,Rhode Island,Mountain West
2088,22,201,136,Luis Alfredo Lpez Flores,Center,South Carolina,Mountain West
2089,20,184,136,Ramn Lpez,Point Guard,Hartford,Atlantic Coast
2090,19,188,140,David Lpez-Zubero Purcell,Power Forward,Campbell,BIG 10
2091,18,202,82,Valentn Loren Bustos,Point Guard,Morris Brown,Conference USA
2092,18,213,137,Domingo Lorenzo Conde,Power Forward,Tulane,FBS
2093,22,183,124,Paul Hippolyte Lorrette,Small Forward,McNeese St,SEC
2094,22,205,109,Ivan Volodymyrovych Losev,Center,George Mason,Sun Belt
2095,18,199,131,Ren Lotti,Shooting Guard,Dixie St,Atlantic Coast
2096,19,193,140, Gregory Efthimios   Greg   Louganis ,Small Forward,Long Beach St,Atlantic Coast
2097,19,193,123,Fernando Almeida Louro,Power Forward,Charlotte,Mid-American
2098,22,216,112, John Clay Lovell, III ,Shooting Guard,SC Upstate,FBS
2099,18,209,132,Darren Craig Lowe,Small Forward,Richmond,PAC-12
2100,19,218,98, Patrick   Paddy   Lowry ,Center,Tennessee Tech,Mountain West
2101,18,197,137,Georgi Borislavov Lozanov,Shooting Guard,Indiana St,BIG 12
2102,19,207,113,Lu Bin,Point Guard,Duquesne,BIG 12
2103,20,209,130, Bennet Nathaniel   Nate   Lubell ,Point Guard,Penn,Conference USA
2104,22,213,96,Jerry Ray Lucas,Shooting Guard,Sam Houston St,BIG 10
2105,18,192,93,Vittorio Lucchetti,Center,Charlotte,Mid-American
2106,22,202,122,Karl-Heinz Luck,Shooting Guard,Florida Intl,Mountain West
2107,19,204,113,Remus Ludu,Small Forward,SC Upstate,FBS
2108,18,212,117,Jon Alton Lufkin,Point Guard,Furman,SEC
2109,18,219,114, Franciscus Jacobus   Frans   Luitjes ,Power Forward,E Michigan,Conference USA
2110,19,220,81,Mindaugas Lukauskis,Small Forward,Georgia,Mountain West
2111,18,185,123, Raymond George   Ray   Lumpp ,Point Guard,Bryant,SEC
2112,21,220,121,Dimitar Lunchev,Small Forward,Birmingham So,PAC-12
2113,19,203,82,Sven-ke Lundbck,Center,Manhattan,BIG 12
2114,22,185,124,Kurt Lennart Lundell,Point Guard,Davidson,FBS
2115,18,187,105,Carl August Leonard Lundquist,Shooting Guard,Toledo,Atlantic Coast
2116,19,187,81,Lars-Eric Lundvall,Shooting Guard,UC Davis,PAC-12
2117,18,191,126,Esko Alpo Luostarinen,Shooting Guard,Pacific,PAC-12
2118,21,185,94,Carmine Luppino,Small Forward,Nicholls St,Sun Belt
2119,19,196,108,Gennady Georgiyevich Lushchikov,Center,Tulsa,Mountain West
2120,19,203,138,Alfons Ltke Westhues   Hohenbrink-  ,Point Guard,S Dakota St,FBS
2121,21,198,125,Luvsandashiin Dorj,Small Forward,Dartmouth,ACC
2122,19,211,90,Igor Georgiyevich Luzhkovsky,Point Guard,Arizona,Mountain West
2123,19,208,115,Gnter Lyhs,Shooting Guard,Coppin St,PAC-12
2124,21,214,117,Jair K. Lynch,Shooting Guard,Stanford,Mountain West
2125,21,194,105,George Seymour Lyon,Center,South Florida,BIG 12
2126,19,193,134,Leonid Dmytrovych Lytvynenko,Small Forward,Elon,Atlantic Coast
2127,22,202,121,Ma Long,Center,Norfolk St,Mid-American
2128,22,189,100,Kamiel Maase,Shooting Guard,St Bonaventure,Conference USA
2129,21,182,117,Milo Mca,Power Forward,N Colorado,PAC-12
2130,21,183,93,Duncan E. MacDonald,Center,Maine,Conference USA
2131,20,202,137,Benjamin Michael Baptiste Mac,Shooting Guard,Nicholls St,Sun Belt
2132,18,195,116,Alfredo Carlos Botelho Machado,Point Guard,Monmouth NJ,Sun Belt
2133,22,219,117,Oded Machnes,Small Forward,Holy Cross,SEC
2134,22,194,107,Charles Gordon MacIvor,Shooting Guard,Harvard,Sun Belt
2135,18,214,105,Iain Mackay,Point Guard,UTEP,FBS
2136,20,211,131,Duncan Mackinnon,Shooting Guard,Purdue,Conference USA
2137,22,187,85, Henrich Carl   Henri   MacLean ,Center,Georgetown,BIG 10
2138,20,216,83,John McWilliams MacReady,Shooting Guard,Sacred Heart,Mid-American
2139,18,183,116,John Maddock,Center,UC Santa Barbara,Atlantic Coast
2140,21,215,129,Alberto E. Madero,Point Guard,UC Riverside,ACC
2141,22,207,90, Geoffrey   Jeff   Madrigali ,Shooting Guard,Florida Intl,Mountain West
2142,21,190,101,Lars Jrgen Madsen,Shooting Guard,TN Martin,Mid-American
2143,22,217,121,Jaak Mae,Small Forward,Gonzaga,Conference USA
2144,20,218,134,Edgardo Maerina,Point Guard,Gonzaga,Conference USA
2145,19,199,110,James Mafuta,Power Forward,Troy,BIG 10
2146,18,186,87, Arthur Barrington   Barry   Magee ,Center,Yale,Atlantic Coast
2147,19,217,133,Primo Magnani,Power Forward,Hampton,Atlantic Coast
2148,19,185,104,Karl August Magnussen,Power Forward,UMBC,Sun Belt
2149,22,198,119, Raymond John   Ray   Maguire ,Center,Northwestern,FBS
2150,22,209,80,Hasan Mahboob Ali,Point Guard,Holy Cross,SEC
2151,19,190,87,Walter Mahlendorf,Small Forward,Tennessee Tech,Mountain West
2152,20,196,129,Peter Mahne,Small Forward,Portland St,Sun Belt
2153,20,184,134,Daniel Mahrer,Shooting Guard,Tennessee Tech,Mountain West
2154,21,213,112,Michal Maier,Small Forward,Stetson,Atlantic Coast
2155,22,187,107,Luigi Maiocco,Shooting Guard,George Mason,Sun Belt
2156,22,185,93,Selwyn Gerald Maister,Small Forward,NC State,FBS
2157,18,219,127,Walter Witold Majchrzycki,Power Forward,Sacred Heart,Mid-American
2158,21,195,135,Raimo Olavi   -Ram   Majuri   -Laor  ,Point Guard,Maryland,FBS
2159,21,198,104,Viktor Mykhailovych Makarov,Center,La Salle,BIG 10
2160,18,198,96,Bilyal Valeryevich Makhov,Center,Charlotte,Mid-American
2161,20,217,117,Jarmo Juha Tapani Mkitalo,Small Forward,Pepperdine,BIG 10
2162,18,219,106,Goran Maksimovi,Center,St Mary's CA,BIG 10
2163,18,181,80,Ilias Malamas,Center,Wagner,BIG 12
2164,18,203,97,Vctor Maldonado Flores,Small Forward,Illinois St,BIG 10
2165,18,220,131,Louis-Ferdinand Malespina,Point Guard,Arkansas,ACC
2166,21,210,137,Janusz Grzegorz Malik,Small Forward,Missouri KC,Conference USA
2167,22,207,126,Xavier Malisse,Point Guard,California,Mountain West
2168,18,180,85,Emmanouil Mallidis,Shooting Guard,UNC Asheville,FBS
2169,22,184,121,Bengt Gunnar Malmsten,Shooting Guard,Ga Southern,Mid-American
2170,20,200,137,Aleksandr Nikolayevich Maltsev,Center,Memphis,ACC
2171,19,183,96,Aset Sekenovich Mambetov,Point Guard,Colgate,ACC
2172,21,198,88,Mouldi Manai,Center,MD E Shore,ACC
2173,22,185,117,Ottorino Mancioli,Center,Southern Utah,Conference USA
2174,20,219,140,Beat Mndli,Center,Virginia Tech,ACC
2175,19,187,118,Gary Mandy,Point Guard,Drexel,Sun Belt
2176,19,183,140,Dimitrios Manganas,Small Forward,Chicago St,FBS
2177,22,219,92,Spenser Thomas Mango,Center,MS Valley St,Conference USA
2178,21,180,101,Peter Manko,Power Forward,UC Irvine,BIG 10
2179,18,220,97,Hannu Kalevi Manninen,Small Forward,UT San Antonio,ACC
2180,18,194,88,Miltiades Manno,Small Forward,Iowa,ACC
2181,22,202,129,Petros Manos,Power Forward,Colorado St,Mountain West
2182,21,202,127,Sami Ibrahim Mansour,Center,Wyoming,PAC-12
2183,19,189,107,Khristos Mantikas,Power Forward,Detroit,SEC
2184,22,183,81,Suthi Manyakass,Power Forward,Tulsa,Mountain West
2185,18,219,80,Jean-Baptiste Mathis Maquet,Shooting Guard,MTSU,PAC-12
2186,19,212,135,Flavio Marazzi,Shooting Guard,St John's,BIG 12
2187,21,219,122,Aaron March,Power Forward,Vanderbilt,BIG 12
2188,21,218,97,Carlos Marchena Lpez,Power Forward,UC Irvine,BIG 10
2189,19,193,116,Ryszard Marchlik,Small Forward,Utica,Sun Belt
2190,18,201,103,Harry Byron Marcoplos,Point Guard,Montana St,FBS
2191,19,192,108,Florent Maree,Small Forward,Jacksonville St,Conference USA
2192,20,185,136,Harald Marg,Shooting Guard,Pacific,PAC-12
2193,19,196,127,Rok Margu,Shooting Guard,Loyola-Chicago,BIG 12
2194,19,186,92,Janez Mari,Shooting Guard,Rutgers,SEC
2195,22,192,110,Sran Marilovi,Small Forward,Portland,BIG 10
2196,20,201,96,Dennis Edward Marineau,Shooting Guard,Grambling,Atlantic Coast
2197,18,192,131,Martin Georgiev Marinov,Power Forward,Yale,Atlantic Coast
2198,21,184,94,Christian Mark,Shooting Guard,San Francisco,Mountain West
2199,22,220,136,Anninos Markoullidis,Small Forward,USC,BIG 10
2200,18,184,110,Vladan Markovi,Small Forward,Loyola-Chicago,BIG 12
2201,20,204,82,Michael Markussen,Power Forward,Wake Forest,Conference USA
2202,18,183,94,Jzsef Marosi,Point Guard,Jacksonville,BIG 12
2203,19,180,94,Luc Marquet,Power Forward,SMU,Conference USA
2204,21,186,123,Marius Marro,Point Guard,Kent,Sun Belt
2205,20,214,89,Reginald Marsh,Shooting Guard,Wyoming,PAC-12
2206,21,194,128, Patrick   Pat   Marshall ,Point Guard,NC Central,Conference USA
2207,22,205,131, Jean Ren   Jan   Martel ,Small Forward,Portland St,Sun Belt
2208,19,198,127,Michal Martikn,Center,Missouri,SEC
2209,18,191,87,Damir Martin,Center,East Carolina,ACC
2210,18,204,123,Jean-Louis Martin,Shooting Guard,South Dakota,Conference USA
2211,20,199,82, Patrick Henry   Pat   Martin ,Point Guard,Fordham,Conference USA
2212,19,207,129,Vctor Martn Martn,Power Forward,Arkansas,ACC
2213,20,206,83,Silvio Martinello,Power Forward,Buffalo,Mountain West
2214,21,217,121,Dogomar Martnez Casal,Power Forward,North Florida,ACC
2215,18,214,106, Javier   Javi   Martnez Aguinaga ,Shooting Guard,Maryland,FBS
2216,22,190,83,Julio Ren Martnez Sicn,Point Guard,Wagner,BIG 12
2217,18,186,136,Paulino Martnez Barredo,Shooting Guard,Furman,SEC
2218,22,208,89,Isidoro Martnez-Vela Ferry,Shooting Guard,Montana,PAC-12
2219,20,208,100,Edward Martins,Center,N Illinois,Sun Belt
2220,18,184,97, Sven-Olov Roland   Olle   Martinsson ,Center,Miami OH,FBS
2221,18,216,116,Nik Marty,Point Guard,East Carolina,ACC
2222,21,189,128,Fedja Marui,Power Forward,Holy Cross,SEC
2223,20,183,80,Gnther Marxer,Small Forward,CS Northridge,Sun Belt
2224,19,196,130,Moses Ndiema Masai,Small Forward,New Hampshire,PAC-12
2225,22,186,129,David Mascat Garca,Shooting Guard,TAM C. Christi,BIG 10
2226,21,184,100,George Gabriel Masin,Center,McNeese St,SEC
2227,20,220,101,Aleksey Aleksandrovich Maslov,Center,Rider,BIG 12
2228,21,181,134,Alexandre Maspoli,Small Forward,Northeastern,BIG 10
2229,19,193,100,Egidio Massaria,Point Guard,Arkansas,ACC
2230,22,206,128,Emilio Massino,Shooting Guard,Delaware,BIG 12
2231,19,211,111,Chauncy Master,Power Forward,UMBC,Sun Belt
2232,22,187,88,Zygmunt Pawe Maszczyk,Small Forward,Pittsburgh,Mid-American
2233,22,206,88,Lajos Mt,Point Guard,Northern Iowa,BIG 12
2234,21,195,98,Robert Bogumi Mateusiak,Shooting Guard,Xavier,Mid-American
2235,18,215,110,Jean-Baptiste Mathieu,Shooting Guard,Ga Southern,Mid-American
2236,20,190,130,Ivar Mathisen,Power Forward,BYU,BIG 10
2237,21,211,135,Kalle Aukusti Matilainen,Center,SE Louisiana,FBS
2238,19,206,102,Jan Matouek,Power Forward,San Francisco,Mountain West
2239,19,180,103,Tomoyuki Matsuda,Shooting Guard,Fairfield,BIG 12
2240,22,201,125,Masayuki Matsunaga,Shooting Guard,Brown,Atlantic Coast
2241,18,207,115,Takayoshi Matsushita,Small Forward,Mississippi St,BIG 12
2242,22,196,82,Joachim Mattern,Point Guard,Denver,Sun Belt
2243,22,194,122,Hans Matthiae,Power Forward,Incarnate Word,SEC
2244,22,192,93,George A. Mattson,Power Forward,S Dakota St,FBS
2245,19,203,89,Vasilijus Matuevas,Shooting Guard,UCF,Sun Belt
2246,21,209,112,Viktor Antonovych Matviyenko,Shooting Guard,Portland,BIG 10
2247,20,191,111,Brian Martin Maunsell,Power Forward,SUNY Albany,Atlantic Coast
2248,20,206,90,Umyar Abdullovich Mavlikhanov,Shooting Guard,Army,SEC
2249,18,216,121,Georgios Mavrotas,Small Forward,W Salem St,BIG 10
2250,21,184,107,Ernest Edmund Bedford May,Center,Detroit,SEC
2251,21,195,95,Albert Paul Mayaud,Power Forward,Massachusetts,Sun Belt
2252,18,193,112,Marc Mayer,Point Guard,North Alabama,PAC-12
2253,22,191,101,Mujaahid M. Maynard,Point Guard,Mississippi,Mid-American
2254,20,219,109,Robert Emil Maysack,Point Guard,E Kentucky,PAC-12
2255,19,218,80,Gholam Hussain Mazloomi,Power Forward,Birmingham So,PAC-12
2256,21,206,112,Leon Mazurek,Small Forward,Indiana St,BIG 12
2257,18,206,134, Edvard   Ede   Maar ,Center,Boston College,PAC-12
2258,21,203,129,John Mickael M'Bumba,Center,Richmond,PAC-12
2259,21,184,119, Robert N.   Bob   McAuliffe ,Power Forward,Oregon St,PAC-12
2260,20,185,118,David Patrick McCann,Shooting Guard,San Francisco,Mountain West
2261,19,215,112,Winslow Ogden McCleary,Center,TAM C. Christi,BIG 10
2262,21,186,120,Darryl McCormack,Power Forward,Jacksonville,BIG 12
2263,21,213,92, Nicholas Montgomery   Nick   McCrory ,Center,E Michigan,Conference USA
2264,20,209,106, Patrick   Pat   McDonagh ,Small Forward,CS Northridge,Sun Belt
2265,18,182,138,William Neil McDonnell,Shooting Guard,Fairfield,BIG 12
2266,20,190,94,Danny D. McFarlane,Point Guard,Michigan St,Mid-American
2267,22,215,128, John   Johnny   McGonigle ,Shooting Guard,St Mary's CA,BIG 10
2268,21,194,111,Robert McGregor,Power Forward,Idaho,PAC-12
2269,22,215,107, Richard   Ricky   McIntosh ,Point Guard,Southern Univ,Mid-American
2270,22,197,133, Charles   Charlie   McKee ,Center,Stetson,Atlantic Coast
2271,19,214,90, Angus Carl Alexander   Gus   McKenzie ,Shooting Guard,UC Santa Barbara,Atlantic Coast
2272,19,212,96,Robert Tait McKenzie,Power Forward,Siena,Mid-American
2273,22,184,128, Arthur Frank   Art   McKinlay ,Shooting Guard,St Joseph's PA,FBS
2274,19,193,80, Timothy George   Tim   McLaren ,Shooting Guard,Georgia Tech,ACC
2275,22,214,116, Anthony   Tony   McLeod ,Point Guard,UCF,Sun Belt
2276,19,217,106,Donald Fraser McMiken,Small Forward,Bucknell,FBS
2277,22,218,95, James   Jim   McNamara ,Power Forward,Robert Morris,Conference USA
2278,20,206,127,Michael McPhail,Center,SE Louisiana,FBS
2279,20,184,113,Herbert Hastings McWilliams,Small Forward,Charleston So,Atlantic Coast
2280,22,210,103,Silvano Meconi,Point Guard,Miami FL,Mountain West
2281,21,211,117,Jack Chapman Medica,Shooting Guard,Wagner,BIG 12
2282,18,190,120,Michael Medor,Shooting Guard,Louisville,SEC
2283,20,201,97,Jules Joseph Meese,Point Guard,SE Missouri St,PAC-12
2284,18,180,85,Ovaness Meguerdonian,Shooting Guard,Columbia,PAC-12
2285,18,183,94,Heinrich Mehringer,Small Forward,Fordham,Conference USA
2286,21,180,140,Roland Meier,Power Forward,TCU,FBS
2287,20,201,121,Filip Meirhaeghe,Point Guard,Sacred Heart,Mid-American
2288,21,193,84,Otto Meixner,Power Forward,South Alabama,BIG 12
2289,19,190,94,Deolin Quade Mekoa,Power Forward,Radford,BIG 12
2290,22,192,127,Martn Andrs Melconian lvez,Point Guard,Oklahoma St,PAC-12
2291,21,214,138,Vlastimil Melich,Center,Kennesaw,Sun Belt
2292,19,201,136,Hjalmar Stefanus Mellander,Center,FL Gulf Coast,BIG 12
2293,22,216,134,Pavel Vladimirovich Melnikov,Point Guard,G Washington,Mountain West
2294,21,203,86,Jrgen Melzer,Small Forward,Army,SEC
2295,22,202,139,Marco Menchini,Power Forward,LSU,SEC
2296,18,218,102,Jos Oswaldo Mndez Herbruger,Center,UC Santa Barbara,Atlantic Coast
2297,22,181,123,Juan Carlos Miguel Mendoza,Center,Davidson,FBS
2298,21,214,107,Dino Meneghin,Shooting Guard,Incarnate Word,SEC
2299,21,187,128,Meng Qianghua,Small Forward,N Illinois,Sun Belt
2300,18,214,116,Vadim Menkov,Small Forward,Tennessee,Sun Belt
2301,19,219,92,Cornelis Jan Mension,Center,DePaul,Atlantic Coast
2302,18,199,109,Ral Ebers Mera Pozzi,Power Forward,Ohio,BIG 12
2303,21,182,120,David Mercer,Small Forward,Kennesaw,Sun Belt
2304,21,209,136,Kenneth John Meredith,Shooting Guard,Presbyterian,Conference USA
2305,21,203,110,Pierre Franois Daniel Mrillon,Small Forward,VMI,FBS
2306,21,190,101,Reidar Johannes Merli,Center,Michigan,Conference USA
2307,18,199,94,Thomas Mermillod-Blondin,Center,UNC Greensboro,BIG 12
2308,22,196,110,LaShawn Merritt,Shooting Guard,TAM C. Christi,BIG 10
2309,20,203,94,Arnaldo Mesa Bonell,Shooting Guard,Southern Utah,Conference USA
2310,19,195,137,Romain Mesnil,Small Forward,Wagner,BIG 12
2311,19,219,119,Barnab Messomo,Shooting Guard,E Michigan,Conference USA
2312,18,184,103,Matej Mszros,Center,Miami OH,FBS
2313,18,215,135,Jukka-Pekka Metsola,Small Forward,UCLA,BIG 12
2314,19,195,91,Karl Helge Meuller,Point Guard,Oklahoma,Atlantic Coast
2315,18,181,116,Andr Meyer,Small Forward,FL Gulf Coast,BIG 12
2316,22,210,83,Max Adolf Karsten Meyer,Shooting Guard,Nicholls St,Sun Belt
2317,21,219,88,Richrd Mezei,Power Forward,Ga Southern,Mid-American
2318,21,218,103,Bilel Al-Mhamdi,Point Guard,Dayton,Atlantic Coast
2319,20,213,115,Lars Neiendam Michaelsen,Point Guard,Ohio St,SEC
2320,19,218,120,Bjrn Michel,Shooting Guard,Mercer,Mid-American
2321,19,210,82, Albert Richard   Whitey   Michelsen ,Small Forward,Butler,Mid-American
2322,21,187,125,Alfred Georg Mickler,Center,Cornell,Sun Belt
2323,20,191,86,Mark Petrovich Midler,Power Forward,Georgetown,BIG 10
2324,18,190,91, Hannu Kleofas   Hannes   Miettinen ,Point Guard,NC State,FBS
2325,20,207,109,Jan Migdau,Small Forward,North Alabama,PAC-12
2326,18,182,98,Prvoslav Mihajlovi,Center,Temple,Atlantic Coast
2327,22,205,111,Edvard Mikayelyan,Center,Weber St,Mountain West
2328,21,192,113,Anatoly Arkadyevich Mikhaylov,Center,Air Force,Conference USA
2329,18,220,138, Ragnvald Johan   Roy   Mikkelsen ,Center,MS Valley St,Conference USA
2330,20,215,124, Samuel Anthony   Sam   Mikulak ,Shooting Guard,Mississippi,Mid-American
2331,19,184,130,Maurizio Milanetto,Power Forward,VCU,BIG 10
2332,22,180,84,Lothar Milde,Power Forward,Seton Hall,Mid-American
2333,19,180,87,Nikolay Klimentov Milev,Center,Hardin-Simmons,SEC
2334,19,197,126,Ivan Miljkovi,Shooting Guard,Lehigh,BIG 10
2335,20,203,97,John Charles Millen,Point Guard,Youngstown St,Conference USA
2336,18,210,90, Richard Dennis William   Dick   Miller ,Point Guard,West Virginia,BIG 12
2337,21,187,101,Oswald Miller   Mller  ,Shooting Guard,S Dakota St,FBS
2338,20,200,91, Albert Robert   Bobby   Mills ,Power Forward,Armstrong St,FBS
2339,21,182,109,Malcolm Milne,Shooting Guard,Drake,BIG 10
2340,20,216,110,Milo Miloevi,Power Forward,McNeese St,SEC
2341,19,220,104, Robert Franklin   Bob   Mimm ,Small Forward,UT Arlington,Conference USA
2342,22,216,91,Fayadh L. Minati,Shooting Guard,Alabama St,Conference USA
2343,21,196,84,Pablo L. Minelli Magnaterra,Center,Portland St,Sun Belt
2344,22,199,114,Witoon Mingmoon,Point Guard,Northeastern,BIG 10
2345,19,193,118,Renzo Minoli,Center,W Carolina,FBS
2346,20,183,108,Ander Mirambell Vias,Power Forward,ETSU,ACC
2347,19,212,105,Neno Mirchev,Shooting Guard,Binghamton,BIG 12
2348,18,193,119,Viktor Volodymyrovych Miroshnychenko,Point Guard,Missouri St,SEC
2349,19,186,125,Aleksey Vladimirovich Mishin,Point Guard,Ark Little Rock,Sun Belt
2350,18,196,116,Steve Missillier,Center,Samford,SEC
2351,19,206,91,George Frederick Mitchell,Center,SE Louisiana,FBS
2352,21,218,90,Yuri Ivanov Mitev,Center,Ohio,BIG 12
2353,20,194,111,Branislav Mitrovi,Shooting Guard,Yale,Atlantic Coast
2354,18,203,118,Aleksander Mitt,Point Guard,Syracuse,SEC
2355,20,197,88,Yukinori Miyabe,Power Forward,Tennessee Tech,Mountain West
2356,20,184,117,Junichi Miyashita,Power Forward,Loyola MD,Conference USA
2357,21,213,89,Aviram Mizrahi,Power Forward,Arizona St,Conference USA
2358,20,220,134,Mbaraka Mbwana Mkanga,Center,Morehead St,PAC-12
2359,20,218,128,Elxan Mmmdov,Center,North Dakota,ACC
2360,22,197,127,Karl Osvald Moberg,Point Guard,South Florida,BIG 12
2361,19,196,97, Michael Thomas   Mike   Modano, Jr. ,Power Forward,Liberty,Conference USA
2362,20,198,110, Thomas Sven   Tommy   Moe ,Center,Colgate,ACC
2363,20,198,135, Michael   Mike   Moffat ,Power Forward,SE Louisiana,FBS
2364,22,193,82,Jnos Mogyorsi-Klencs,Small Forward,UNC Greensboro,BIG 12
2365,20,214,124,Hamada Mohamed Mohamed Ahmad,Point Guard,Sam Houston St,BIG 10
2366,19,180,115,Emad Mohammed Ridha,Point Guard,Rice,FBS
2367,21,206,124,El-Mannan Mohsin Atta,Center,Tennessee,Sun Belt
2368,20,213,91,Lewis Moist,Small Forward,Missouri St,SEC
2369,18,212,123,Mopeli Molapo,Power Forward,Toledo,Atlantic Coast
2370,18,198,112,Manfred Mlgg,Center,Louisville,SEC
2371,20,196,81,Miguel Sacro Molina,Center,Mississippi St,BIG 12
2372,22,199,80,Michael Friedrich Mllenbeck,Power Forward,Tennessee Tech,Mountain West
2373,19,201,98,Ali Mollov,Center,Lamar,BIG 12
2374,21,193,117,Tams Molnr,Point Guard,Boston Univ,Mountain West
2375,19,187,132,Juan Mnaco,Center,C Michigan,Sun Belt
2376,18,218,125,Anil Kumar Mondal,Shooting Guard,SE Missouri St,PAC-12
2377,20,180,83,Dipya Mongkollugsana,Center,Armstrong St,FBS
2378,20,193,140,Maurice Monnot,Center,N Dakota St,PAC-12
2379,22,215,102,Jan-Marco Montag,Power Forward,SE Louisiana,FBS
2380,19,200,87, Gonzalo Monte-Manibog, Jr. ,Center,UT Arlington,Conference USA
2381,22,187,88,Carlo Montemurro,Small Forward,Penn St,PAC-12
2382,19,205,92,Robert Cecil Lindsay Montgomerie,Power Forward,Denver,Sun Belt
2383,19,191,130,Eugenio Monti,Center,UC Riverside,ACC
2384,19,181,113,Marcel Montuel,Point Guard,UNC Asheville,FBS
2385,21,204,102, David Schultz   Davey   Moore ,Small Forward,SC Upstate,FBS
2386,18,197,126,Richard Fulton Moore,Shooting Guard,Gardner Webb,SEC
2387,20,186,122,Pedro Valentn Mora Marin,Small Forward,Louisiana,Conference USA
2388,22,191,116,Jess Moraila Morales,Small Forward,Utah Valley,Sun Belt
2389,19,180,134,Ignacio Alfonso Morales Puentes,Center,Wagner,BIG 12
2390,21,211,102,Matteo Morandi,Power Forward,Missouri,SEC
